url,Name of the flat,Value,Currency,General Expenses,Size of the flat,Bedrooms,Bathrooms,Seller,metraje,sup_terraza,sup_util,ambientes,dormitorios,banos,estacionamiento,bodegas,piso_unidad,cant_pisos,dept_piso,antiguedad,tipo_depa,orientacion,Calle,Barrio,Comuna,Ciudad,Dirección,Fecha_Publicacion,Description
https://www.portalinmobiliario.com/MLC-1500564397-departamento-en-venta-en-vitacura-_JM#position%3D17%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D16a8fd6e-feb2-48d2-9227-2f642af8321e,Departamento En Venta En Vitacura,13490,UF,300000,140,4,4,Grupo F&p,140.0,19.0,121.0,,4.0,4.0,2.0,1.0,10.0,13.0,2.0,17.0,-,Norte-sur,Sector Parque Bicentenario,Parque Bicentenario,Vitacura,RM (Metropolitana),"Sector Parque Bicentenario, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-06,"DEPARTAMENTO EN VENTA / GESTIONADO POR GRUPOFYP
 Preciosos departamento de 3 dormitorios + 3 baños + Dormitorio de servicio (Total 4 dormitorios 4 Baños) + 2 terrazas + 2 estacionamientos + 1 Bodega.
 DETALLE SECTOR:
Excelente ubicación y conectividad. Se encuentra frente al parque Bicentenario, próximo de restaurantes (Nueva Costanera), colegios, Mall Casa Costanera y comercio en general. Buena accesos por Autopista Costanera Norte, nueva Autopista AVO, Nueva Costanera, Vitacura.
 DETALLE PROPIEDAD:
* Hall de entrada que conecta con gran living-comedor con salida a terraza.
* Amplia terraza con vistas despejadas.
* Dormitorio principal en suite con walk in closet y salida a terraza. Baño cuenta con ventilación natural.
* Segundo y tercer dormitorios de buen tamaño, los cuales tienen acceso a una segunda terraza. Ambos comparten un baño con ventilación natural fuera de la habitación.
* Baño de visitas.
* Cómoda cocina con logia cerrada e independiente.
* Dormitorio de servicio con su baño privado.
 DETALLE EDIFICIO:
Moderno edificio, ubicado en un seguro y residencial barrio de Vitacura. Cuenta con amplias áreas verdes, piscina, salón de usos múltiples, estacionamientos de visitas y seguridad 24/7.
 OTROS:
* Calefacción por losa radiante.
* Ventanas termopanel.
* Piso de madera en living comedor y flotante en dormitorios.
* 2 estacionamientos individuales (1 al lado del otro)
* Los gastos comunes son aproximadamente $ 300.000.
 Interesados enviar al correo
* Nombre
* Rut
* Celular"
https://www.portalinmobiliario.com/MLC-2554603318-22476-eleodoro-yanez-los-leones-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dfdcef163-c75a-4084-946e-c0cc0190c6b4,22476 - Eleodoro Yáñez / Los Leones,11110,UF,350000,129,3,3,Borquez Y Asociados,129.0,13.0,116.0,3.0,3.0,3.0,2.0,1.0,,,,5.0,Piso,P,Las Lilas,Providencia,RM (Metropolitana),,"Las Lilas, Providencia, RM (Metropolitana)",2024-07-06,"Descubre este acogedor departamento casi nuevo, construido el 2019, ubicado en el corazón de Providencia, en un barrio consolidado que te ofrece la comodidad de vivir la ciudad a pasos de todo lo que necesitas.
 Al ingresar, te recibirán un lindo hall de entrada con baño de visitas y clóset. Desde aquí, se accede a un luminoso living y comedor, conectados a una terraza con vistas a los árboles, perfecta para disfrutar de momentos de tranquilidad.
 La amplia cocina está completamente equipada y cuenta con una práctica logia. En el área de los dormitorios, encontrarás dos cómodos dormitorios para niños que comparten un baño. Al fondo, la pieza principal es amplia, con un baño increíble con ducha y WC separados y gran  walk-in closet.
 Además, el departamento incluye dos estacionamientos y una espaciosa bodega. El edificio ofrece amenidades como piscina, salón de eventos y quincho, asegurando tu comodidad y entretenimiento. La seguridad es excelente, con la disponibilidad de 8 estacionamientos para visitas."
https://www.portalinmobiliario.com/MLC-1500706969-espectacular-depto-remodelado-2-dormitorios-2-banos--_JM#position%3D27%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dfdcef163-c75a-4084-946e-c0cc0190c6b4,"Espectacular Depto Remodelado , 2 Dormitorios , 2 Baños .",5800,UF,178000,76,2,2,identidad verificada,76.0,9.0,76.0,,2.0,2.0,1.0,1.0,7.0,7.0,8.0,7.0,Departamento,NP,Josué Smith Solar 409,Depto 305,Providencia,Chile,"Josué Smith Solar 409, Depto 305, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",2024-07-06,"ESPECTACULAR DEPTO REMODELADO , 2 DORMITORIOS , 2 BAÑOS , LIVING COMEDOR , COCINA , LOGIA , AMPLIA TERRAZA , 1 ESTACIONAMIENTO , 1 BODEGA ,CONDOMINIO CUENTA CON RECEPCION Y ACCESO CONTROLADO 24/7 , , EXCELENTE CONECTIVIDAD CON AV PROVIDENCIA , BUENA LOCOMOCIÓN , TAXIS , AL LADO DE ESTACION METRO LOS LEONES , MALL COSTANERA CENTER , BANCOS , FARMACIAS , COLEGIOS , COMERCIO EN .GENERAL ."
https://www.portalinmobiliario.com/MLC-2554659316-las-violetas-casi-nuevo-hermosas-vista-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dfdcef163-c75a-4084-946e-c0cc0190c6b4,"Las Violetas, Casi Nuevo, Hermosas Vista.",11800,UF,350000,125,3,2,Re/max Supreme,125.0,,111.0,9.0,3.0,2.0,2.0,,,,,7.0,Departamento,N,Las Violetas,2152,Los Leones,Providencia,"Las Violetas, 2152, Los Leones, Providencia, RM (Metropolitana)",2024-07-06,"Casi nuevo e impecable departamento con muy linda vista desde la terraza que cubre el Living comedor y dormitorio principal.
 Hall de entrada donde se encuentra el baño de visitas, y que divide tanto el living comedor, como el dormitorio principal y la sala de estar de estar que se encuentra en el centro de los dos dormitorios secundarios.
 Amplio y muy iluminado Living comedor con salida a terraza.
Con entrada independiente se accede al dormitorio principal en suite, cuenta con closet que cubre toda la pared del pasillo, salida a terraza. Baño con ventana.
 Por otra puerta entramos a los otros dos dormitorios, de muy buen tamaño, ambos con closet, los cuales comparten un baño y una cálida sala de estar. 
La cocina está equipada, tiene loggia amplia, abierta e independiente. 
Calefacción por radiadores. 
Dos estacionamientos subterráneos y una bodega. 
Departamento ubicado en piso 5.
El edificio cuenta con conserje 24/7, piscina, quincho, juegos infantiles, sala de cine, sala multiuso, bicicletero y varios estacionamientos de visitas. 
 Solicita el tour virtual para conocer más detalles de éste moderno departamento!"
https://www.portalinmobiliario.com/MLC-2552219172-departamento-en-venta-de-2-dorm-en-a-del-castillo-vitacura-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D16a8fd6e-feb2-48d2-9227-2f642af8321e,Departamento En Venta De 2 Dorm. En A Del Castillo Vitacura,21300,UF,380000,193,2,,identidad verificada,193.0,40.0,153.0,,2.0,,3.0,1.0,4.0,5.0,2.0,10.0,-,Oriente,Agustin Del Castillo / Francisco De Aguirre,Parque Bicentenario,Vitacura,RM (Metropolitana),"Agustin Del Castillo / Francisco De Aguirre, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-06,"Precioso depto. ubicado en el corazón de Vitacura, en impecable estado, muy buena ubicación y conectividad.
2 dormitorios grandes en suite, gran living comedor con cocina integrada. Baño de visitas.
Terraza grande con linda vista, muy luminoso.
3 estacionamientos y 1 bodega.
193 mts.2 totales.
GGCC $380.000
Conserjería 24/7"
https://www.portalinmobiliario.com/MLC-2555757238-d-almagrop-valdivialyon-c422857-_JM#position%3D8%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dfdcef163-c75a-4084-946e-c0cc0190c6b4,D Almagro/p Valdivia/lyon C_422857,14000,UF,250000,175,2,2,identidad verificada,175.0,,115.0,4.0,2.0,,,,,,,,,,Inés de Suárez,Providencia,RM (Metropolitana),,"Inés de Suárez, Providencia, RM (Metropolitana)",2024-07-06,"Magnifico Departamento Duplex, como nuevo, llegar y habitar.Arquitectura moderna, de vanguardia y con una propuesta innovadora acorde a las necesidades y estilo de hoy.  Espacios amplios pensados en función de tu comodidad.Sector residencial de Providencia, cercano a servicios, parques, áreas de esparcimiento, recreación y descanso.Conectividad a través de importantes arterias y ciclovías, a pasos de Metro Ines de Suarez.115 m2 (aprox) útiles en 175m2 (aprox) totales.2 Dormitorios, 2 Baños, Cocina full moderna, 1 Estacionamiento, Bodega, espectaculares áreas comunes,......Hall de acceso, agradable Living Comedor con salida a la terraza - vista despejada para disfrutar de agradables puestas de sol -.Cocina full moderna con equipamiento de alto estandar,  cubiertas de silestones, mesón de comedor incorporado, horno eléctrico empotrado, campana, encimera vitroceramica electrica, conexion para lavavajilla. Logia independiente.Sector de descanso:2 Dormitorios, 2 baños.Dormitorio principal con baño en suite, jacuzzi , walk in closet abierto y amplios ventanales invitan a una rica terraza.  Esta terraza tiene una escalera caracol que conecta con una terraza de gran dimensión con quincho privado,  ideal para compartir y disfrutar buenos momentos.Segundo dormitorio con capacidad para cama matrimonial, 1 segundo baño.Calefacción por radiadores eléctricos, equipo de aire acondicionado, puerta principal con chapa de seguridad, termopanel, ventanales con persianas de seguridad,... 1 Estacionamiento, 1 bodega.Gastos Comunes $250.000Contribuciones $180.000Piso de porcelanato en todo el departamento, Termopanel folio PVC,.....Fachadas exteriores con practico sistema de celosías que regulan la luminosidad y exposición de los ambientes interiores.Barrio consolidado con la conectividad requerida, cercano a todo lo que necesitas. Estar bien ubicados es fundamental.CONTACTANOS, para coordinar tu próxima visita."
https://www.portalinmobiliario.com/MLC-2555757516-francisco-de-aguirreespoz-c422594-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D16a8fd6e-feb2-48d2-9227-2f642af8321e,Francisco De Aguirre/espoz C_422594,24500,UF,650000,295,3,4,identidad verificada,295.0,,245.0,5.0,3.0,4.0,4.0,,,,,,,,Parque Bicentenario,Vitacura,RM (Metropolitana),,"Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-06,"Hermoso departamento, emplazado en sector residencial consolidado de Vitacura, cercano a calles principales con rápidos accesos,  cercano a centros comerciales, colegios.Descripción:Nos recibe un amplio hall de acceso con piso de porcelanato, puertas de acceso a recibos que salen a terraza cerrada con cristales, living y comedor separados (piso mármol) con puertas de corredera de madera.Cocina de buen tamaño amoblada y equipada con comedor de diario integrado, logia cerrada, pieza y baño de servicio.  Lindo baño de visitas y closet visitas.En espacios privados, sala de estar, 3 dormitorios en suite que salen a terraza, dormitorio principal con walk in closet grande y baño (ventilación natural) muy cómodo por sus proporciones.Termopanel y persianas metálicas eléctricas.Cuenta con  1 gran de bodega y 4 estacionamientos en nivel -1.El edificio cuenta con conserjería 24/7, accesos controlados, gimnasio, sala de eventos, estacionamientos de visitas.Gastos comunes : 650.000.-Contribuciones : $ 1.000.000.-"
https://www.portalinmobiliario.com/MLC-2555770034-stade-francesprovidencia-c421205-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D25968394-f679-4f9e-9829-6db942a3de71,Stade Frances/providencia C_421205,11000,UF,200000,160,3,2,identidad verificada,160.0,,140.0,5.0,3.0,2.0,2.0,,,,,,,,Las Lilas,Providencia,RM (Metropolitana),,"Las Lilas, Providencia, RM (Metropolitana)",2024-07-07,"ESTUPENDO DEPARTAMENTO - REMODELADO - INMEJORABLE UBICACIÓN.SECTOR RESIDENCIAL DE PROVIDENCIA, CERCANO AL STADE FRANCES.INMEDIATA CONECTIVIDAD A COMUNA DE LAS CONDES y VITACURA, RAPIDO ACCESO VIAL A PRINCIPALES AVENIDAS Y AUTOPISTAS.LO MEJOR DE SU ENTORNO: AREAS VERDES, CICLOVIAS, ZONAS PARA REALIZAR DEPORTE O SIMPLEMENTE CAMINATAS AL AIRE LIE.3 DORMITORIOS + 2 BAÑOS + DORMITORIO y BAÑO DE SERVICIO + 2 ESTACIONAMIENTOS + 1 BODEGA +... Y MUCHO MÁS.140 m2 (aprox) construidos,  160 m2 (aprox) totales.4 dormitorios ( incluyendo dormitorio de servicio), principal en suite con walk in closet, 3 baños ( incluido el de servicio ).Hall de entrada, living comedor de muy buen tamaño con salida a magnifica y exquisita terraza en L, cuenta con malla de protección para niños.Espacio ideal para disfrutar en familia y con amigos.Cómoda cocina, equipada con bastantes muebles de diseño moderno, logia cerrada e independiente, dormitorio y baño de servicio.Termopanel folio PVC blanco en todo el departamento.2 Estacionamientos, 1 bodega. - estacionamiento techado en superficie, otro subterráneo -Piso Flotante en todo el departamento, porcelanato en cocina, baños, terraza.Acceso controlado 24/7. circuito cerrado de TV, áreas verdes.DEPARTAMENTO CON ESPACIOS AMPLIOS, MUY BIEN DISTRIBUIDOS, LINEAS SOIAS Y TERMINACIONES DE MUY BUEN NIVEL.BARRIO CONSOLIDADO, TRANQUILIDAD, CALIDAD DE VIDA Y CON LA CONECTIVIDAD REQUERIDA. CONTACTANOS, para coordinar tu próxima visita."
https://www.portalinmobiliario.com/MLC-2555757516-francisco-de-aguirreespoz-c422594-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,Francisco De Aguirre/espoz C_422594,24500,UF,650000,295,3,4,identidad verificada,295.0,,245.0,5.0,3.0,4.0,4.0,,,,,,,,Parque Bicentenario,Vitacura,RM (Metropolitana),,"Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"Hermoso departamento, emplazado en sector residencial consolidado de Vitacura, cercano a calles principales con rápidos accesos,  cercano a centros comerciales, colegios.Descripción:Nos recibe un amplio hall de acceso con piso de porcelanato, puertas de acceso a recibos que salen a terraza cerrada con cristales, living y comedor separados (piso mármol) con puertas de corredera de madera.Cocina de buen tamaño amoblada y equipada con comedor de diario integrado, logia cerrada, pieza y baño de servicio.  Lindo baño de visitas y closet visitas.En espacios privados, sala de estar, 3 dormitorios en suite que salen a terraza, dormitorio principal con walk in closet grande y baño (ventilación natural) muy cómodo por sus proporciones.Termopanel y persianas metálicas eléctricas.Cuenta con  1 gran de bodega y 4 estacionamientos en nivel -1.El edificio cuenta con conserjería 24/7, accesos controlados, gimnasio, sala de eventos, estacionamientos de visitas.Gastos comunes : 650.000.-Contribuciones : $ 1.000.000.-"
https://www.portalinmobiliario.com/MLC-2555494116-impecable-depto-168193-m-nororienteaguntin-del-castillo-_JM#position%3D6%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,¡impecable! Depto 168/193 M² Nororiente.aguntín Del Castillo,17500,UF,350000,193,3,3,identidad verificada,193.0,26.0,168.0,,3.0,3.0,2.0,1.0,3.0,1.0,2.0,16.0,Departamento,,Agustín Del Castillo 2593,7630093 Vitacura,Región Metropolitana,Chile,"Agustín Del Castillo 2593, 7630093 Vitacura, Región Metropolitana, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"Departamento 168/193 m².  3 dormitorios + sala de estar. 3 bañosExcelente ubicación.  Calle tranquila, segura y silenciosa.Muy buena conectividad, cercano autopistas, parque, servicios, supermercado, etc. Amplio Hall de Entrada, Living Comedor con terraza.Cocina amplia con barra comedor y baño de servicio.Baño de Visita. Sala de Estar.Dormitorio Principal grande, walk in closet y baño en suite.Dos dormitorios y Baño de pasillo.Orientación Norte-Oriente, muy iluminado, lindas vistas.Espacios interiores muy amplios. Excelente distribución.Remodelado. Muy buenas terminaciones, de gran calidad y funcionales. Piso de madera, Termopanel, Calefacción central, Cocina y baños remodelados.Vista despejada. Terrazas que rodean todo el departamento.2 estacionamientos y bodega.Edificio con estacionamiento de visitas, piscina, gimnasio y sala común.Conserjería 24/7Gasto Común aproximado $350.000 verano / $650.000 invierno, incluye agua caliente."
https://www.portalinmobiliario.com/MLC-1500439581-venta-departamento-vitacura-san-patricio-_JM#position%3D28%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,Venta Departamento Vitacura - San Patricio,12500,UF,420000,153,3,4,Coldwell Banker,153.0,15.0,138.0,7.0,3.0,4.0,2.0,1.0,,12.0,,0.0,Departamento,SO,Parque Bicentenario,Vitacura,RM (Metropolitana),,"Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"Venta amplio Departamento en Vitacura.Departamento a pasos de Américo Vespucio norte con Av. Vitacura. Departamento con habitación amplia en suite y terraza propia.Remodelado.Segunda habitación con baño en el pasilloPieza de servicio con su baño propioCuarto baño para visitas.A pasos de supermercados Jumbo y Líder de Vitacura.Dos estacionamientos y una bodega.15 estacionamientos de visitas.Tiene vista Oriente, la habitación principal con vista Suroriente y el living Nororiente.ID 20892 - Coldwell Banker Nueva Las Condes¡Aprovecha esta oportunidad, haz clic en contactar y agenda tu visita!Descubre en nuestra web Coldwell Banker Chile más propiedades para ti."
https://www.portalinmobiliario.com/MLC-1500759273-espoz-i-parque-bicentenario-i-remodelado-i-moderno-_JM#position%3D10%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,Espoz I Parque Bicentenario I Remodelado I Moderno,12800,UF,180000,156,3,2,Vitacura Brokers,156.0,20.0,136.0,,3.0,,,,,,,,,,Narciso Goycolea,Vitacura,Chile,Parque Bicentenario,"Narciso Goycolea, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"Muy buen Departamento en venta con excelente ubicación, a pasos del Parque Bicentenario y sector Nueva Costanera - Alonso de Córdova. Con una distribución de 3 dormitorios y 2 baños, este departamento ofrece comodidad y amplitud para toda la familia. Además, cuenta con una superficie total de 126 m2, permitiendo una distribución de los espacios inteligente y funcional.Destaca su orientación norte, lo que permite disfrutar de una excelente iluminación natural durante gran parte del día.No pierdas la oportunidad de adquirir este departamento en Vitacura, una de las comunas más exclusivas de Santiago."
https://www.portalinmobiliario.com/MLC-2554152264-oportunidad-renovado-futura-linea-metro-plusvalia-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,Oportunidad // Renovado // Futura Linea Metro // Plusvalia,15000,UF,,200,3,3,identidad verificada,200.0,20.0,180.0,,3.0,,,,,,,,,,Oportunidad // Renovado // Futura Linea Metro // Plusvalia,Parque Bicentenario,Vitacura,RM (Metropolitana),"Oportunidad // Renovado // Futura Linea Metro // Plusvalia, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"Oportunidad // Renovado // Futura Linea Metro // Plusvalia Departamento remodelado ubicado estrategicamente en el sector de Vitacura. A pasos de restaurantes más cotizados del País. *A 140 metros de distancia de Futura Estación de Metro. * 3 Dormitorios, principal en suite con walking-closet.* 3 Baños. ( Uno de los baños es de servicio.) * 1 Estacionamiento.* 1 Bodega. Superficie Útil : 180m2Superficie Terraza: 20 m2Superficie Total: 200 m2 Valor Venta: UF 15.000Valor Gastos Comunes: $350.000.- aproxAño Edificio: 1967 *Todos los ventanales Termo panel*Edificio cuenta con seguridad 24/7*Dormitorio principal en suite con salida a terraza. *Dos dormitorios secundarios comparten un baño completo en pasillo.*Dos Departamentos por piso. Excelente conectividad por autopista Costanera Norte. Cercano a: Parque Bicentenario, Nueva Costanera. Cercano a plaza del hoyo, Plaza Turquía, Jardines Infantiles y Colegio Ursulinas. ¡No pierda la oportunidad de vivir en este Tremendo Departamento! Contactar - Whatsapp: Si necesita y quiere respuesta instantánea:56966115044"
https://www.portalinmobiliario.com/MLC-1500902177-holandalas-hortensias-c422891-_JM#position%3D7%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D25968394-f679-4f9e-9829-6db942a3de71,Holanda/las Hortensias C_422891,12400,UF,350000,170,4,3,identidad verificada,170.0,,149.0,6.0,4.0,,,,,,,,,,Las Lilas,Providencia,RM (Metropolitana),,"Las Lilas, Providencia, RM (Metropolitana)",2024-07-07,"Lindo departamento vista al Sur Oriente, emplazado en sector consolidado de Providencia con cercanía a ciclo vías, movilización, colegios, centros comerciales.Descripción:Nos recibe un gran de ingreso, puertas de acceso a recibos, living y comedor separados (piso flotante) con salida a terraza vista sur.Cocina amoblada y equipada, con comedor de diario integrado, gran tamaño de logia, pieza y baño de servicio (dentro de cocina). Baño de visitas.En espacios privados, 4 dormitorios, principal en suite con walk in closet y salida a terraza cerrada, los otros dormitorios secundarios comparten 1 baño completo.Exterior: amplio parque con juegos infantiles y piscina.Cuenta con sala de eventos, salón de juegos para niños, gimnasio, estacionamientos de visitas.Accesos controlados, conserjería, estacionamientos de visitas.Cuenta con 2 estacionamientos y 1 bodega.Gastos comunes : $ 350.000.-Contribuciones :$ 484.911.-"
https://www.portalinmobiliario.com/MLC-2555769806-americon-vespucio-norteespoz-c220938-_JM#position%3D3%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,Américon Vespucio Norte/espoz C_220938,19900,UF,400000,260,3,3,identidad verificada,260.0,,220.0,5.0,3.0,,,,,,,,,,Parque Bicentenario,Vitacura,RM (Metropolitana),,"Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"Excelente Departamento remodelado con finas terminaciones en sector Vespucio Norte, Vitacura.220 m2 (aprox.) construidos, 260 m2 (aprox.) totales, Hall de entrada, 3 dormitorios (1 en suite con walking closet), otros 2 baños, amplio living-comedor, estupenda y amplia cocina equipada, loggia y estupenda terraza, ventanales con termopanel.Servicios completos, 2 Estacionamiento, 1 bodega, orientación principal Nororiente.Excelente oportunidad"
https://www.portalinmobiliario.com/MLC-1500517263-oportunidad-venta-departamento-alonso-de-cordova-_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,Oportunidad Venta Departamento Alonso De Córdova,14500,UF,230000,159,4,4,Coldwell Banker,159.0,29.0,130.0,8.0,4.0,4.0,2.0,1.0,12.0,13.0,6.0,6.0,Departamento,O,Parque Bicentenario,Vitacura,RM (Metropolitana),,"Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"Oportunidad Venta Departamento Alonso de Córdova,  zona de Alonso de Córdova.  A pasos de la próxima estación de metro de Alonso de Córdova. Las principales ventajas de este edificio son sus más de 2.500 m2 de áreas verdes, lo que hace este edifico un ambiente muy familiar.Este departamento tiene 3 habitaciones más una habitación de servicios amplia.4  baños,  2 estacionamientos y  una bodega amplia con repisas.Cercano a colegios, a restaurantes, a pasos de la Avenida Vitacura y Alonso de Córdova,  muy pronto al lado de estaciones de metro.ID 19890 - Coldwell Banker Nueva Las Condes¡Aprovecha esta oportunidad, haz clic en contactar y agenda tu visita!Descubre en nuestra web Coldwell Banker Chile más propiedades para ti."
https://www.portalinmobiliario.com/MLC-2554244052-sector-av-vitacura-av-kennedy-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,Sector Av. Vitacura - Av. Kennedy,8800,UF,160000,108,4,3,identidad verificada,108.0,8.0,100.0,,4.0,,,,,,,,,,Las Nieves 3300 - 3600,Santiago,Vitacura,Chile,"Las Nieves 3300 - 3600, Santiago, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"Cómodo departamento en excelente ubicación de Vitacura.Hall de distribuciónLiving y comedor juntos con salida a amplia terrazaDormitorio principal en suiteDos dormitorios secundarios con closetsSegundo BañoDormitorio y baño de servicioCocina amoblada y logiaSIN calefacciónGGCC: $160.000 aproximadamenteCuenta con un estacionamiento y una bodegaEdificio del año 1993, equipado con piscina en la azotea, lavandería, salón de eventos, estacionamientos de visita y conserjería 24/7"
https://www.portalinmobiliario.com/MLC-2551943310-a-pasos-plaza-el-hoyo-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df9f4e265-cd64-492f-8a9b-d92d4bfde951,A Pasos Plaza El Hoyo ,12750,UF,290000,140,3,3,identidad verificada,140.0,10.0,130.0,,3.0,3.0,2.0,1.0,,8.0,,,Departamento,,Antonio De Pastrana,Vitacura,Chile,Parque Bicentenario,"Antonio De Pastrana, Vitacura, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-07,"•	Ubicación: A pasos Plaza el Hoyo, Bicentenario, Casacostanera•	Metros utiles: 130•	Metros terraza: 10•	Dormitorios: 3 mas servicios•	Servicios :si•	Vista:  sur vista casas•	Hall  de acceso:  grande con puertas area social y area dormitorios•	Living comedor:  en L con vista verde y salida a terraza•	Cocina :  moderna cubierta granito, con comedor diario •	Logia:   de buen tamaño con colgador al techo y ventanas•	Dormitorio Principal :  en suite, de Gran tamaño  con walk in closet•	Dormitorio 2 : de buen tamaño con closet•	Baño  pasillo :si•	Dormitorio 3: de buen tamaño con closet•	Piso: flotante tipo madera en muy buen estado •	Ventanas:  correderas  termnopanel •	Calefaccion: por losa con medidores independientes•	Edificio  de  x pisos : 10•	Estacionamiento para  visitas :  si •	Ascensores: si•	Estacionamientos: 2 techados •	Bodega:  1•	Gastos comunes:  280.000 promedio mas calefaccion •	Otros: sala de evrntos y Gym  en areas comunes •	Precio  12.750 UF"
https://www.portalinmobiliario.com/MLC-1500616493-venta-departamento-casi-nuevoincluye-1-estacionamiento-1-b-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D25968394-f679-4f9e-9829-6db942a3de71,"Venta Departamento, Casi Nuevo.incluye 1 Estacionamiento 1 B",8480,UF,,90,2,2,Entre Propiedades,90.0,18.0,72.0,,2.0,,,,,,,,,,Dario Urzúa,Pedro de Valdivia,Providencia,RM (Metropolitana),"Dario Urzúa, Pedro de Valdivia, Providencia, RM (Metropolitana)",2024-07-07,"Venta departamento casi nuevo a pasos Metro Pedro de Valdivia, Incluye 1 estacionamiento y 1 bodega.inmobiliaria Imagina.Departamento muy buenas terminaciones. Hall de entrada con Living comedor y cocina integrada con salida a terraza + Logia .Orientación Sur. Dormitorio principal en suite, walk in closet , salida a terraza + dormitorio secundario y baño en pasillo1 Estacionamiento y Bodega Cortinas roller instaladas + roller y blackout en piezasTermopanel completo con terminación de madera2 aires acondicionados inverter Samsung (en piezas) Edificio cuenta con:2 quinchos1 sala juego niñosGimnasio (24hrs)Jardines Terraza lounge con fogón1sala multiusoSala de juego adultospiscina G C aprox $185.000"
https://www.portalinmobiliario.com/MLC-1500732927-unica-unidad-mariposa-home-office-2-bodegas-1-estac-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D25968394-f679-4f9e-9829-6db942a3de71,Única Unidad: Mariposa + Home Office + 2 Bodegas + 1 Estac,6800,UF,170000,805,2,2,identidad verificada,80.5,12.5,68.0,,2.0,2.0,1.0,2.0,2.0,14.0,8.0,14.0,Departamento,P,Avenida Hernando De Aguirre 959,Providencia,Chile,Las Lilas,"Avenida Hernando De Aguirre 959, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",2024-07-07,"PROPIEDADES SOMER VENDE DEPTO TIPO MARIPOSA EN PROVIDENCIADepartamento con abundante luz natural en SEGUNDO piso con vista al apacible jardín interior del edificio, ubicado en Hernando de Aguirre, Providencia.Moderna cocina americana completamente eléctrica, equipada con equipamiento con encimera, horno y campana.Dos dormitorios de igual tamaño, uno de ellos en suite con walking closet.Dos baños completos, uno de ellos con ventilación natural, para mayor luminosidad y mejor ventilación.Un sector adicional perfecto para instalar un HOME OFFICE.Amplia terraza a lo largo de todo el departamento.El departamento incluye DOS BODEGAS, una junto al departamento y otra en el subterráneo.UN ESTACIONAMIENTO subterráneo.El Edificio Eyzaguirre está equipado con sala de eventos, gimnasio, sauna, piscina, camarines, jardines interiores, lavandería, estacionamientos de visitas y conserjeria 24/7.A pasos de estaciones de metro Línea 1 y 6, con excelente conectividad a toda la ciudad.Entorno: Rodeado de áreas verdes, restaurantes, comercios y todo lo necesario para disfrutar al máximo de la vida urbana.Espléndido estado de conservación.Agenda una visita y comprueba por tí mismo por qué este departamento es tan especial. natural"
